available,chartable,confidence,coverage_count,daily_series_available,display_name,error_code,error_message,error_subcode,fbtrace_id,field,latest_value,metric,metric_or_field,notes,period,post_id,raw_response,raw_sum,raw_values,reason,recommended_slide_use,sample_value,section,status,status_code,supports_daily_series,supports_total_over_range,total_available,value_type,values_count,video_id
False,,,,,,100,(#100) The value must be a valid insights metric,,AW94PsPFVYeXULRV39p9zAY,,,page_fans_gender_age,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AW94PsPFVYeXULRV39p9zAY""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A5vM83rppa4pASvN_zu5CRw,,,page_fans_gender_age,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A5vM83rppa4pASvN_zu5CRw""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,Axs7w2sC3UVUPXJEiaMfxiv,,,page_fan_adds,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""Axs7w2sC3UVUPXJEiaMfxiv""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AbDXrwHhR8pGKJpjlnAyc3h,,,page_fan_adds,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AbDXrwHhR8pGKJpjlnAyc3h""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,Ah9RIJGrCiQkXD5soBAvKfk,,,page_fan_adds,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""Ah9RIJGrCiQkXD5soBAvKfk""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AsGcs4m2AfJOz75hrHyp0Dv,,,page_fan_removes,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AsGcs4m2AfJOz75hrHyp0Dv""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AFVosFYPXsXDlxNHCCPVeP6,,,page_fan_removes,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AFVosFYPXsXDlxNHCCPVeP6""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,ANtWKKPPU9imyy0mvSnFghl,,,page_fan_removes,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""ANtWKKPPU9imyy0mvSnFghl""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A84G4HwAqWzSisXmgTiSVIT,,,page_views_by_site_logged_in_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A84G4HwAqWzSisXmgTiSVIT""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AELngpKfgvpF0Vtutr20hn9,,,page_views_by_site_logged_in_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AELngpKfgvpF0Vtutr20hn9""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,ANoGBXB6zECJEKXCoGebw1G,,,page_views_by_site_logged_in_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""ANoGBXB6zECJEKXCoGebw1G""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,ANGKMii36XMURw1N5AxxE3z,,,page_views_by_profile_tab_total,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""ANGKMii36XMURw1N5AxxE3z""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A8nQOeXS1wV0bF954lcFQ5K,,,page_views_by_profile_tab_total,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A8nQOeXS1wV0bF954lcFQ5K""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AEGbs7S5gStiZrLXn2tVNOQ,,,page_views_by_profile_tab_total,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AEGbs7S5gStiZrLXn2tVNOQ""}}",,[],,,,page_insights,,400,False,False,,,0,
True,,,,,,,,,,,0,page_total_actions,,,day,,"{""data"": [{""name"": ""page_total_actions"", ""period"": ""day"", ""values"": [{""value"": 0, ""end_time"": ""2026-05-02T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-03T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-04T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-05T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-06T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-07T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-08T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-09T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-10T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-11T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-12T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-13T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-14T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-15T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-16T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-17T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-18T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-19T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-20T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-21T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-22T07:00:00+0000""...[truncated 1060 chars]",0,"[{""value"": 0, ""end_time"": ""2026-05-02T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-03T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-04T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-05T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-06T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-07T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-08T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-09T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-10T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-11T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-12T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-13T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-14T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-15T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-16T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-17T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-18T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-19T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-20T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-21T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-22T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-23T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-24T07:00:00+0000""}]",,,,page_insights,,200,True,True,,,23,
True,,,,,,,,,,,0,page_total_actions,,,days_28,,"{""data"": [{""name"": ""page_total_actions"", ""period"": ""days_28"", ""values"": [{""value"": 0, ""end_time"": ""2026-05-02T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-03T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-04T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-05T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-06T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-07T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-08T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-09T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-10T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-11T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-12T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-13T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-14T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-15T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-16T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-17T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-18T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-19T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-20T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-21T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-22T07:00:00+0...[truncated 1080 chars]",0,"[{""value"": 0, ""end_time"": ""2026-05-02T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-03T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-04T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-05T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-06T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-07T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-08T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-09T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-10T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-11T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-12T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-13T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-14T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-15T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-16T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-17T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-18T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-19T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-20T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-21T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-22T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-23T07:00:00+0000""}, {""value"": 0, ""end_time"": ""2026-05-24T07:00:00+0000""}]",,,,page_insights,,200,False,True,,,23,
True,,,,,,,,,,,0,page_total_actions,,,total_over_range,,"{""data"": [{""name"": ""page_total_actions"", ""period"": ""total_over_range"", ""values"": [{""value"": 0, ""end_time"": ""2026-05-24T07:00:00+0000""}], ""title"": null, ""description"": ""Número de clics en la información de contacto de tu página y el botón de llamada a la acción."", ""id"": ""434205256738068/insights/page_total_actions/total_over_range""}], ""paging"": {""previous"": ""https://graph.facebook.com/v25.0/434205256738068/insights?access_token=EAAM8CZCMoyPoBR53aJq7eMSkzQnXZB7wZAayh66BkZAeHfgarI6YPgmelS5n5NwhEERGsPdE1LBxknZAgIQp2vS4wynwgRkPMdvKSqOFjb1fbXGLR25ONLQwIlaxEbeGNlZCLKIkaZARTsxedwNUOEujLuZCVkt5fPkW4HjsOH5uCQkszzxSZCglJD3wfj9D75Y271WUt0nwS&since=1775631600&until=1777618800&metric=page_total_actions&period=total_over_range"", ""next"": ""https://graph.facebook.com/v25.0/434205256738068/insights?access_token=EAAM8CZCMoyPoBR53aJq7eMSkzQnXZB7wZAayh66BkZAeHfgarI6YPgmelS5n5NwhEERGsPdE1LBxknZAgIQp2vS4wynwgRkPMdvKSqOFjb1fbXGLR25ONLQwIlaxEbeGNlZCLKIkaZARTsxedwNUOEujLuZCVkt5fPkW4HjsOH5uCQkszzxSZCglJD3wfj9D75Y271WUt0nwS&since=1779606000&until=1781593200&metric=page_total_actions&period=total_over_range""}}",0,"[{""value"": 0, ""end_time"": ""2026-05-24T07:00:00+0000""}]",,,,page_insights,,200,False,True,,,1,
False,,,,,,100,(#100) The value must be a valid insights metric,,AxgKdZStywGo7UQAkmwQcOE,,,page_cta_clicks_logged_in_total,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AxgKdZStywGo7UQAkmwQcOE""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A00LH7KY5EAG5b2K3zgodqu,,,page_cta_clicks_logged_in_total,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A00LH7KY5EAG5b2K3zgodqu""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A6wVHRISRDho55x6UAbZEmL,,,page_cta_clicks_logged_in_total,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A6wVHRISRDho55x6UAbZEmL""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,Az8uuFshxtauzTz_SIad1pD,,,page_get_directions_clicks_logged_in_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""Az8uuFshxtauzTz_SIad1pD""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AXUbYmYJkjtN6LEQw2CJ8Q1,,,page_get_directions_clicks_logged_in_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AXUbYmYJkjtN6LEQw2CJ8Q1""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,Alx9SSBYtnw1jIXyF0GUV16,,,page_get_directions_clicks_logged_in_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""Alx9SSBYtnw1jIXyF0GUV16""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AQ8YmIvTAjhWto5rpEXbRPT,,,page_website_clicks_logged_in_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AQ8YmIvTAjhWto5rpEXbRPT""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AVkIFWZq1BwEwHIWmz6_YDX,,,page_website_clicks_logged_in_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AVkIFWZq1BwEwHIWmz6_YDX""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A9Rd0DwO0uaboCc9JJf2k6K,,,page_website_clicks_logged_in_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A9Rd0DwO0uaboCc9JJf2k6K""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,Ai4FW2TYSrGMnEr5SMo5kwt,,,page_call_phone_clicks_logged_in_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""Ai4FW2TYSrGMnEr5SMo5kwt""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,ADMDZe9gnihDb2-RixnWvX-,,,page_call_phone_clicks_logged_in_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""ADMDZe9gnihDb2-RixnWvX-""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AnKCxHAy3fCYQ62VBVcLYyD,,,page_call_phone_clicks_logged_in_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AnKCxHAy3fCYQ62VBVcLYyD""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,ANn7ilqt4XEUBgAtr6z8QPs,,,page_consumptions,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""ANn7ilqt4XEUBgAtr6z8QPs""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,ACNAVsGXkRvY4_wKtfHPyDe,,,page_consumptions,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""ACNAVsGXkRvY4_wKtfHPyDe""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AK5yzYe7TH80pAubzww_lM1,,,page_consumptions,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AK5yzYe7TH80pAubzww_lM1""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AsULBoriRIkbFJCwAo2CXVb,,,page_consumptions_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AsULBoriRIkbFJCwAo2CXVb""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AjaRp7tsxmFPQlUjB1qKKVH,,,page_consumptions_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AjaRp7tsxmFPQlUjB1qKKVH""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A7DyfAhl-HY-dNn2PL7rt2h,,,page_consumptions_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A7DyfAhl-HY-dNn2PL7rt2h""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AQvoF_fT2vINYOCXOdBqRfR,,,page_positive_feedback_by_type,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AQvoF_fT2vINYOCXOdBqRfR""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AjwpxgQQMcYI_ZAju61cbGH,,,page_positive_feedback_by_type,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AjwpxgQQMcYI_ZAju61cbGH""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AXwShJCpg3gRDe2uCMjVzQU,,,page_positive_feedback_by_type,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AXwShJCpg3gRDe2uCMjVzQU""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,Ay0_v-8QN5QtG8z8GvCKCaX,,,page_negative_feedback_by_type,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""Ay0_v-8QN5QtG8z8GvCKCaX""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A3GsPqzvXzGsGIyeq5tawWr,,,page_negative_feedback_by_type,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A3GsPqzvXzGsGIyeq5tawWr""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,APbnwan_9Bv9aPzi3q9ntmy,,,page_negative_feedback_by_type,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""APbnwan_9Bv9aPzi3q9ntmy""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AJqdx2XP7Hkia3JlK8aHAmp,,,page_places_checkin_total,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AJqdx2XP7Hkia3JlK8aHAmp""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AThHU76IG5-89dQ8_GKk_EW,,,page_places_checkin_total,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AThHU76IG5-89dQ8_GKk_EW""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AFTvK3QyzwGU7NSMIqVCDjf,,,page_places_checkin_total,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AFTvK3QyzwGU7NSMIqVCDjf""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AsndYXBCJgAydhELvWbg9Pu,,,page_places_checkin_total_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AsndYXBCJgAydhELvWbg9Pu""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AjwtqDz_aQpwa2PCQISCFvq,,,page_places_checkin_total_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AjwtqDz_aQpwa2PCQISCFvq""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A3V-ki5X-yVV1mJIGLtoMo7,,,page_places_checkin_total_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A3V-ki5X-yVV1mJIGLtoMo7""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A0bIHT49y4SwTdEbMR33z6I,,,page_posts_impressions_organic_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A0bIHT49y4SwTdEbMR33z6I""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,A4kWlSix0icmFoUlBOzKeNt,,,page_posts_impressions_organic_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A4kWlSix0icmFoUlBOzKeNt""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AR8Up7uOZsgDd0QCHNLgPTm,,,page_posts_impressions_organic_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AR8Up7uOZsgDd0QCHNLgPTm""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AcJ-Uvfi7lGp-aLGKeX3KdG,,,page_posts_impressions_viral,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AcJ-Uvfi7lGp-aLGKeX3KdG""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AH1E6q6ML-_NBygZG03_Cyl,,,page_posts_impressions_viral,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AH1E6q6ML-_NBygZG03_Cyl""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AA3qPIxWr5Mo-LID-_0YfzD,,,page_posts_impressions_viral,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AA3qPIxWr5Mo-LID-_0YfzD""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AwQHiDHNbbLyrRYKvZQ-KYa,,,page_posts_impressions_viral_unique,,,day,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AwQHiDHNbbLyrRYKvZQ-KYa""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,,,,100,(#100) The value must be a valid insights metric,,AfZbCpKZfdRB179a1rJm25F,,,page_posts_impressions_viral_unique,,,days_28,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""AfZbCpKZfdRB179a1rJm25F""}}",,[],,,,page_insights,,400,False,False,,,0,
